KZ700003,KZ700003,KZ700003,KZ700003,KZ700003,KZ700003,KZ700003,KZ700003
KZ700004,KZ700004,KZ700004,KZ700004,KZ700004,KZ700004,KZ700004,KZ700004
KZ700005,KZ700005,KZ700005,KZ700005,KZ700005,KZ700005,KZ700005,KZ700005
KZ700006,KZ700006,KZ700006,KZ700006,KZ700006,KZ700006,KZ700006,KZ700006
KZ700013,KZ700013,KZ700013,KZ700013,KZ700013,KZ700013,KZ700013,KZ700013
KZ700015,KZ700015,KZ700015,KZ700015,KZ700015,KZ700015,KZ700015,KZ700015
KZ700017,KZ700017,KZ700017,KZ700017,KZ700017,KZ700017,KZ700017,KZ700017
KZ700018,KZ700018,KZ700018,KZ700018,KZ700018,KZ700018,KZ700018,KZ700018
KZ700019,KZ700019,KZ700019,KZ700019,KZ700019,KZ700019,KZ700019,KZ700019
KZ900001,KZ900001,KZ900001,KZ900001,KZ900001,KZ900001,KZ900001,KZ900001
TMV000004,TMV000004,TMV000004,TMV000004,TMV000004,TMV000004,TMV000004,TMV000004
TMV000349,TMV000349,TMV000349,TMV000349,TMV000349,TMV000349,TMV000349,TMV000349
GA000001,GA000001,GA000001,GA000001,GA000001,GA000001,GA000001,GA000001
GA000006,GA000006,GA000006,GA000006,GA000006,GA000006,GA000006,GA000006
GA000007,GA000007,GA000007,GA000007,GA000007,GA000007,GA000007,GA000007
GA000008,GA000008,GA000008,GA000008,GA000008,GA000008,GA000008,GA000008
GA000009,GA000009,GA000009,GA000009,GA000009,GA000009,GA000009,GA000009
GA000010,GA000010,GA000010,GA000010,GA000010,GA000010,GA000010,GA000010
GA000012,GA000012,GA000012,GA000012,GA000012,GA000012,GA000012,GA000012
GA000013,GA000013,GA000013,GA000013,GA000013,GA000013,GA000013,GA000013
GA000014,GA000014,GA000014,GA000014,GA000014,GA000014,GA000014,GA000014
GA000016,GA000016,GA000016,GA000016,GA000016,GA000016,GA000016,GA000016
GA000017,GA000017,GA000017,GA000017,GA000017,GA000017,GA000017,GA000017
GA000019,GA000019,GA000019,GA000019,GA000019,GA000019,GA000019,GA000019
GA000020,GA000020,GA000020,GA000020,GA000020,GA000020,GA000020,GA000020
GA000021,GA000021,GA000021,GA000021,GA000021,GA000021,GA000021,GA000021
GA000022,GA000022,GA000022,GA000022,GA000022,GA000022,GA000022,GA000022
GA000024,GA000024,GA000024,GA000024,GA000024,GA000024,GA000024,GA000024
GA000025,GA000025,GA000025,GA000025,GA000025,GA000025,GA000025,GA000025
GA000026,GA000026,GA000026,GA000026,GA000026,GA000026,GA000026,GA000026
GA000028,GA000028,GA000028,GA000028,GA000028,GA000028,GA000028,GA000028
GA000030,GA000030,GA000030,GA000030,GA000030,GA000030,GA000030,GA000030
GA000035,GA000035,GA000035,GA000035,GA000035,GA000035,GA000035,GA000035
GA000040,GA000040,GA000040,GA000040,GA000040,GA000040,GA000040,GA000040
GA000041,GA000041,GA000041,GA000041,GA000041,GA000041,GA000041,GA000041
GA000046,GA000046,GA000046,GA000046,GA000046,GA000046,GA000046,GA000046
GA000047,GA000047,GA000047,GA000047,GA000047,GA000047,GA000047,GA000047
GA000048,GA000048,GA000048,GA000048,GA000048,GA000048,GA000048,GA000048
GA000049,GA000049,GA000049,GA000049,GA000049,GA000049,GA000049,GA000049
GA000050,GA000050,GA000050,GA000050,GA000050,GA000050,GA000050,GA000050
GA000051,GA000051,GA000051,GA000051,GA000051,GA000051,GA000051,GA000051
GA000052,GA000052,GA000052,GA000052,GA000052,GA000052,GA000052,GA000052
GA000053,GA000053,GA000053,GA000053,GA000053,GA000053,GA000053,GA000053
GA000060,GA000060,GA000060,GA000060,GA000060,GA000060,GA000060,GA000060
GA000061,GA000061,GA000061,GA000061,GA000061,GA000061,GA000061,GA000061
GA000064,GA000064,GA000064,GA000064,GA000064,GA000064,GA000064,GA000064
GA000069,GA000069,GA000069,GA000069,GA000069,GA000069,GA000069,GA000069
GA000077,GA000077,GA000077,GA000077,GA000077,GA000077,GA000077,GA000077
GA000078,GA000078,GA000078,GA000078,GA000078,GA000078,GA000078,GA000078
GA000079,GA000079,GA000079,GA000079,GA000079,GA000079,GA000079,GA000079
GA000080,GA000080,GA000080,GA000080,GA000080,GA000080,GA000080,GA000080
GA000082,GA000082,GA000082,GA000082,GA000082,GA000082,GA000082,GA000082
GA000089,GA000089,GA000089,GA000089,GA000089,GA000089,GA000089,GA000089
GA000090,GA000090,GA000090,GA000090,GA000090,GA000090,GA000090,GA000090
GA000091,GA000091,GA000091,GA000091,GA000091,GA000091,GA000091,GA000091
GA000093,GA000093,GA000093,GA000093,GA000093,GA000093,GA000093,GA000093
GA000098,GA000098,GA000098,GA000098,GA000098,GA000098,GA000098,GA000098
GA000099,GA000099,GA000099,GA000099,GA000099,GA000099,GA000099,GA000099
GA000100,GA000100,GA000100,GA000100,GA000100,GA000100,GA000100,GA000100
GA000102,GA000102,GA000102,GA000102,GA000102,GA000102,GA000102,GA000102
GA000175,GA000175,GA000175,GA000175,GA000175,GA000175,GA000175,GA000175
GA000179,GA000179,GA000179,GA000179,GA000179,GA000179,GA000179,GA000179
GA000180,GA000180,GA000180,GA000180,GA000180,GA000180,GA000180,GA000180
GA000181,GA000181,GA000181,GA000181,GA000181,GA000181,GA000181,GA000181
GA000183,GA000183,GA000183,GA000183,GA000183,GA000183,GA000183,GA000183
GA000184,GA000184,GA000184,GA000184,GA000184,GA000184,GA000184,GA000184
GA000185,GA000185,GA000185,GA000185,GA000185,GA000185,GA000185,GA000185
GA000187,GA000187,GA000187,GA000187,GA000187,GA000187,GA000187,GA000187
GA000188,GA000188,GA000188,GA000188,GA000188,GA000188,GA000188,GA000188
GA000190,GA000190,GA000190,GA000190,GA000190,GA000190,GA000190,GA000190
GA000192,GA000192,GA000192,GA000192,GA000192,GA000192,GA000192,GA000192
GA000193,GA000193,GA000193,GA000193,GA000193,GA000193,GA000193,GA000193
GA000194,GA000194,GA000194,GA000194,GA000194,GA000194,GA000194,GA000194
GA000195,GA000195,GA000195,GA000195,GA000195,GA000195,GA000195,GA000195
GA000197,GA000197,GA000197,GA000197,GA000197,GA000197,GA000197,GA000197
GA000200,GA000200,GA000200,GA000200,GA000200,GA000200,GA000200,GA000200
GA000201,GA000201,GA000201,GA000201,GA000201,GA000201,GA000201,GA000201
GA000202,GA000202,GA000202,GA000202,GA000202,GA000202,GA000202,GA000202
GA000203,GA000203,GA000203,GA000203,GA000203,GA000203,GA000203,GA000203
GA000204,GA000204,GA000204,GA000204,GA000204,GA000204,GA000204,GA000204
GA000207,GA000207,GA000207,GA000207,GA000207,GA000207,GA000207,GA000207
GA000209,GA000209,GA000209,GA000209,GA000209,GA000209,GA000209,GA000209
GA000210,GA000210,GA000210,GA000210,GA000210,GA000210,GA000210,GA000210
GA000211,GA000211,GA000211,GA000211,GA000211,GA000211,GA000211,GA000211
GA000212,GA000212,GA000212,GA000212,GA000212,GA000212,GA000212,GA000212
GA000213,GA000213,GA000213,GA000213,GA000213,GA000213,GA000213,GA000213
GA000214,GA000214,GA000214,GA000214,GA000214,GA000214,GA000214,GA000214
GA000215,GA000215,GA000215,GA000215,GA000215,GA000215,GA000215,GA000215
GA000216,GA000216,GA000216,GA000216,GA000216,GA000216,GA000216,GA000216
GA000217,GA000217,GA000217,GA000217,GA000217,GA000217,GA000217,GA000217
GA000218,GA000218,GA000218,GA000218,GA000218,GA000218,GA000218,GA000218
GA100000,GA100000,GA100000,GA100000,GA100000,GA100000,GA100000,GA100000
GA100002,GA100002,GA100002,GA100002,GA100002,GA100002,GA100002,GA100002
GA100004,GA100004,GA100004,GA100004,GA100004,GA100004,GA100004,GA100004
GA100007,GA100007,GA100007,GA100007,GA100007,GA100007,GA100007,GA100007
GA100008,GA100008,GA100008,GA100008,GA100008,GA100008,GA100008,GA100008
GA100009,GA100009,GA100009,GA100009,GA100009,GA100009,GA100009,GA100009
GA100010,GA100010,GA100010,GA100010,GA100010,GA100010,GA100010,GA100010
GA100011,GA100011,GA100011,GA100011,GA100011,GA100011,GA100011,GA100011
GA100012,GA100012,GA100012,GA100012,GA100012,GA100012,GA100012,GA100012
GA100014,GA100014,GA100014,GA100014,GA100014,GA100014,GA100014,GA100014
GA100015,GA100015,GA100015,GA100015,GA100015,GA100015,GA100015,GA100015
GA100017,GA100017,GA100017,GA100017,GA100017,GA100017,GA100017,GA100017
GA100021,GA100021,GA100021,GA100021,GA100021,GA100021,GA100021,GA100021
GA100022,GA100022,GA100022,GA100022,GA100022,GA100022,GA100022,GA100022
GA100024,GA100024,GA100024,GA100024,GA100024,GA100024,GA100024,GA100024
GA200004,GA200004,GA200004,GA200004,GA200004,GA200004,GA200004,GA200004
GA200005,GA200005,GA200005,GA200005,GA200005,GA200005,GA200005,GA200005
GA200008,GA200008,GA200008,GA200008,GA200008,GA200008,GA200008,GA200008
GA200012,GA200012,GA200012,GA200012,GA200012,GA200012,GA200012,GA200012
GA200020,GA200020,GA200020,GA200020,GA200020,GA200020,GA200020,GA200020
GA200022,GA200022,GA200022,GA200022,GA200022,GA200022,GA200022,GA200022
GA200026,GA200026,GA200026,GA200026,GA200026,GA200026,GA200026,GA200026
GA200040,GA200040,GA200040,GA200040,GA200040,GA200040,GA200040,GA200040
GA200047,GA200047,GA200047,GA200047,GA200047,GA200047,GA200047,GA200047
GA200050,GA200050,GA200050,GA200050,GA200050,GA200050,GA200050,GA200050
GA200053,GA200053,GA200053,GA200053,GA200053,GA200053,GA200053,GA200053
GA200056,GA200056,GA200056,GA200056,GA200056,GA200056,GA200056,GA200056
GA200059,GA200059,GA200059,GA200059,GA200059,GA200059,GA200059,GA200059
GA200063,GA200063,GA200063,GA200063,GA200063,GA200063,GA200063,GA200063
GA200066,GA200066,GA200066,GA200066,GA200066,GA200066,GA200066,GA200066
GA200067,GA200067,GA200067,GA200067,GA200067,GA200067,GA200067,GA200067
GA200068,GA200068,GA200068,GA200068,GA200068,GA200068,GA200068,GA200068
GA200070,GA200070,GA200070,GA200070,GA200070,GA200070,GA200070,GA200070
GA200072,GA200072,GA200072,GA200072,GA200072,GA200072,GA200072,GA200072
GA200081,GA200081,GA200081,GA200081,GA200081,GA200081,GA200081,GA200081
GA200086,GA200086,GA200086,GA200086,GA200086,GA200086,GA200086,GA200086
GA200089,GA200089,GA200089,GA200089,GA200089,GA200089,GA200089,GA200089
GA200090,GA200090,GA200090,GA200090,GA200090,GA200090,GA200090,GA200090
GA200096,GA200096,GA200096,GA200096,GA200096,GA200096,GA200096,GA200096
GA200097,GA200097,GA200097,GA200097,GA200097,GA200097,GA200097,GA200097
GA200103,GA200103,GA200103,GA200103,GA200103,GA200103,GA200103,GA200103
GA200107,GA200107,GA200107,GA200107,GA200107,GA200107,GA200107,GA200107
GA200108,GA200108,GA200108,GA200108,GA200108,GA200108,GA200108,GA200108
GA200112,GA200112,GA200112,GA200112,GA200112,GA200112,GA200112,GA200112
GA200113,GA200113,GA200113,GA200113,GA200113,GA200113,GA200113,GA200113
GA200118,GA200118,GA200118,GA200118,GA200118,GA200118,GA200118,GA200118
GA200119,GA200119,GA200119,GA200119,GA200119,GA200119,GA200119,GA200119
GA200128,GA200128,GA200128,GA200128,GA200128,GA200128,GA200128,GA200128
GA200137,GA200137,GA200137,GA200137,GA200137,GA200137,GA200137,GA200137
GA200142,GA200142,GA200142,GA200142,GA200142,GA200142,GA200142,GA200142
GA200143,GA200143,GA200143,GA200143,GA200143,GA200143,GA200143,GA200143
GA200150,GA200150,GA200150,GA200150,GA200150,GA200150,GA200150,GA200150
GA200155,GA200155,GA200155,GA200155,GA200155,GA200155,GA200155,GA200155
GA200156,GA200156,GA200156,GA200156,GA200156,GA200156,GA200156,GA200156
GA200159,GA200159,GA200159,GA200159,GA200159,GA200159,GA200159,GA200159
GA200160,GA200160,GA200160,GA200160,GA200160,GA200160,GA200160,GA200160
GA200161,GA200161,GA200161,GA200161,GA200161,GA200161,GA200161,GA200161
GA200162,GA200162,GA200162,GA200162,GA200162,GA200162,GA200162,GA200162
GA200165,GA200165,GA200165,GA200165,GA200165,GA200165,GA200165,GA200165
GA200167,GA200167,GA200167,GA200167,GA200167,GA200167,GA200167,GA200167
GA200170,GA200170,GA200170,GA200170,GA200170,GA200170,GA200170,GA200170
GA200171,GA200171,GA200171,GA200171,GA200171,GA200171,GA200171,GA200171
GA200172,GA200172,GA200172,GA200172,GA200172,GA200172,GA200172,GA200172
GA200173,GA200173,GA200173,GA200173,GA200173,GA200173,GA200173,GA200173
GA200176,GA200176,GA200176,GA200176,GA200176,GA200176,GA200176,GA200176
GA200196,GA200196,GA200196,GA200196,GA200196,GA200196,GA200196,GA200196
GA200198,GA200198,GA200198,GA200198,GA200198,GA200198,GA200198,GA200198
GA200199,GA200199,GA200199,GA200199,GA200199,GA200199,GA200199,GA200199
GA200210,GA200210,GA200210,GA200210,GA200210,GA200210,GA200210,GA200210
GA200212,GA200212,GA200212,GA200212,GA200212,GA200212,GA200212,GA200212
GA200215,GA200215,GA200215,GA200215,GA200215,GA200215,GA200215,GA200215
GA200218,GA200218,GA200218,GA200218,GA200218,GA200218,GA200218,GA200218
GA200219,GA200219,GA200219,GA200219,GA200219,GA200219,GA200219,GA200219
GA200227,GA200227,GA200227,GA200227,GA200227,GA200227,GA200227,GA200227
GA200228,GA200228,GA200228,GA200228,GA200228,GA200228,GA200228,GA200228
GA200230,GA200230,GA200230,GA200230,GA200230,GA200230,GA200230,GA200230
GA200231,GA200231,GA200231,GA200231,GA200231,GA200231,GA200231,GA200231
GA200238,GA200238,GA200238,GA200238,GA200238,GA200238,GA200238,GA200238
GA200239,GA200239,GA200239,GA200239,GA200239,GA200239,GA200239,GA200239
GA200248,GA200248,GA200248,GA200248,GA200248,GA200248,GA200248,GA200248
GA200252,GA200252,GA200252,GA200252,GA200252,GA200252,GA200252,GA200252
GA200253,GA200253,GA200253,GA200253,GA200253,GA200253,GA200253,GA200253
GA200254,GA200254,GA200254,GA200254,GA200254,GA200254,GA200254,GA200254
GA200256,GA200256,GA200256,GA200256,GA200256,GA200256,GA200256,GA200256
GA200259,GA200259,GA200259,GA200259,GA200259,GA200259,GA200259,GA200259
GA200260,GA200260,GA200260,GA200260,GA200260,GA200260,GA200260,GA200260
GA200262,GA200262,GA200262,GA200262,GA200262,GA200262,GA200262,GA200262
GA200265,GA200265,GA200265,GA200265,GA200265,GA200265,GA200265,GA200265
GA200267,GA200267,GA200267,GA200267,GA200267,GA200267,GA200267,GA200267
GA200268,GA200268,GA200268,GA200268,GA200268,GA200268,GA200268,GA200268
GA200269,GA200269,GA200269,GA200269,GA200269,GA200269,GA200269,GA200269
GA200273,GA200273,GA200273,GA200273,GA200273,GA200273,GA200273,GA200273
GA200274,GA200274,GA200274,GA200274,GA200274,GA200274,GA200274,GA200274
GA200276,GA200276,GA200276,GA200276,GA200276,GA200276,GA200276,GA200276
GA200277,GA200277,GA200277,GA200277,GA200277,GA200277,GA200277,GA200277
GA200281,GA200281,GA200281,GA200281,GA200281,GA200281,GA200281,GA200281
GA200282,GA200282,GA200282,GA200282,GA200282,GA200282,GA200282,GA200282
GA200284,GA200284,GA200284,GA200284,GA200284,GA200284,GA200284,GA200284
GA200286,GA200286,GA200286,GA200286,GA200286,GA200286,GA200286,GA200286
GA200289,GA200289,GA200289,GA200289,GA200289,GA200289,GA200289,GA200289
GA200293,GA200293,GA200293,GA200293,GA200293,GA200293,GA200293,GA200293
GA200300,GA200300,GA200300,GA200300,GA200300,GA200300,GA200300,GA200300
GA200308,GA200308,GA200308,GA200308,GA200308,GA200308,GA200308,GA200308
GA200309,GA200309,GA200309,GA200309,GA200309,GA200309,GA200309,GA200309
GA200314,GA200314,GA200314,GA200314,GA200314,GA200314,GA200314,GA200314
GA200317,GA200317,GA200317,GA200317,GA200317,GA200317,GA200317,GA200317
GA200319,GA200319,GA200319,GA200319,GA200319,GA200319,GA200319,GA200319
GA200321,GA200321,GA200321,GA200321,GA200321,GA200321,GA200321,GA200321
GA200327,GA200327,GA200327,GA200327,GA200327,GA200327,GA200327,GA200327
GA200329,GA200329,GA200329,GA200329,GA200329,GA200329,GA200329,GA200329
GA200333,GA200333,GA200333,GA200333,GA200333,GA200333,GA200333,GA200333
GA200340,GA200340,GA200340,GA200340,GA200340,GA200340,GA200340,GA200340
GA200347,GA200347,GA200347,GA200347,GA200347,GA200347,GA200347,GA200347
GA200351,GA200351,GA200351,GA200351,GA200351,GA200351,GA200351,GA200351
GA200352,GA200352,GA200352,GA200352,GA200352,GA200352,GA200352,GA200352
GA200354,GA200354,GA200354,GA200354,GA200354,GA200354,GA200354,GA200354
GA200355,GA200355,GA200355,GA200355,GA200355,GA200355,GA200355,GA200355
GA200359,GA200359,GA200359,GA200359,GA200359,GA200359,GA200359,GA200359
GA200361,GA200361,GA200361,GA200361,GA200361,GA200361,GA200361,GA200361
GA200366,GA200366,GA200366,GA200366,GA200366,GA200366,GA200366,GA200366
GA200369,GA200369,GA200369,GA200369,GA200369,GA200369,GA200369,GA200369
GA200374,GA200374,GA200374,GA200374,GA200374,GA200374,GA200374,GA200374
GA200382,GA200382,GA200382,GA200382,GA200382,GA200382,GA200382,GA200382
GA200391,GA200391,GA200391,GA200391,GA200391,GA200391,GA200391,GA200391
GA200392,GA200392,GA200392,GA200392,GA200392,GA200392,GA200392,GA200392
GA200393,GA200393,GA200393,GA200393,GA200393,GA200393,GA200393,GA200393
GA200394,GA200394,GA200394,GA200394,GA200394,GA200394,GA200394,GA200394
GA200397,GA200397,GA200397,GA200397,GA200397,GA200397,GA200397,GA200397
GA200409,GA200409,GA200409,GA200409,GA200409,GA200409,GA200409,GA200409
GA200411,GA200411,GA200411,GA200411,GA200411,GA200411,GA200411,GA200411
GA200413,GA200413,GA200413,GA200413,GA200413,GA200413,GA200413,GA200413
GA200415,GA200415,GA200415,GA200415,GA200415,GA200415,GA200415,GA200415
GA200418,GA200418,GA200418,GA200418,GA200418,GA200418,GA200418,GA200418
GA200419,GA200419,GA200419,GA200419,GA200419,GA200419,GA200419,GA200419
GA200422,GA200422,GA200422,GA200422,GA200422,GA200422,GA200422,GA200422
GA200423,GA200423,GA200423,GA200423,GA200423,GA200423,GA200423,GA200423
GA200424,GA200424,GA200424,GA200424,GA200424,GA200424,GA200424,GA200424
GA200425,GA200425,GA200425,GA200425,GA200425,GA200425,GA200425,GA200425
GA200433,GA200433,GA200433,GA200433,GA200433,GA200433,GA200433,GA200433
GA200435,GA200435,GA200435,GA200435,GA200435,GA200435,GA200435,GA200435
GA200439,GA200439,GA200439,GA200439,GA200439,GA200439,GA200439,GA200439
GA200440,GA200440,GA200440,GA200440,GA200440,GA200440,GA200440,GA200440
GA200441,GA200441,GA200441,GA200441,GA200441,GA200441,GA200441,GA200441
GA200442,GA200442,GA200442,GA200442,GA200442,GA200442,GA200442,GA200442
GA200443,GA200443,GA200443,GA200443,GA200443,GA200443,GA200443,GA200443
GA200445,GA200445,GA200445,GA200445,GA200445,GA200445,GA200445,GA200445
GA200452,GA200452,GA200452,GA200452,GA200452,GA200452,GA200452,GA200452
GA200455,GA200455,GA200455,GA200455,GA200455,GA200455,GA200455,GA200455
GA200459,GA200459,GA200459,GA200459,GA200459,GA200459,GA200459,GA200459
GA200461,GA200461,GA200461,GA200461,GA200461,GA200461,GA200461,GA200461
GA200463,GA200463,GA200463,GA200463,GA200463,GA200463,GA200463,GA200463
GA200464,GA200464,GA200464,GA200464,GA200464,GA200464,GA200464,GA200464
GA200473,GA200473,GA200473,GA200473,GA200473,GA200473,GA200473,GA200473
GA200475,GA200475,GA200475,GA200475,GA200475,GA200475,GA200475,GA200475
GA200478,GA200478,GA200478,GA200478,GA200478,GA200478,GA200478,GA200478
GA200480,GA200480,GA200480,GA200480,GA200480,GA200480,GA200480,GA200480
GA200484,GA200484,GA200484,GA200484,GA200484,GA200484,GA200484,GA200484
GA200487,GA200487,GA200487,GA200487,GA200487,GA200487,GA200487,GA200487
GA200488,GA200488,GA200488,GA200488,GA200488,GA200488,GA200488,GA200488
GA200491,GA200491,GA200491,GA200491,GA200491,GA200491,GA200491,GA200491
GA200492,GA200492,GA200492,GA200492,GA200492,GA200492,GA200492,GA200492
GA200496,GA200496,GA200496,GA200496,GA200496,GA200496,GA200496,GA200496
GA200499,GA200499,GA200499,GA200499,GA200499,GA200499,GA200499,GA200499
GA200500,GA200500,GA200500,GA200500,GA200500,GA200500,GA200500,GA200500
GA200509,GA200509,GA200509,GA200509,GA200509,GA200509,GA200509,GA200509
GA200511,GA200511,GA200511,GA200511,GA200511,GA200511,GA200511,GA200511
GA200512,GA200512,GA200512,GA200512,GA200512,GA200512,GA200512,GA200512
GA200514,GA200514,GA200514,GA200514,GA200514,GA200514,GA200514,GA200514
GA200521,GA200521,GA200521,GA200521,GA200521,GA200521,GA200521,GA200521
GA200524,GA200524,GA200524,GA200524,GA200524,GA200524,GA200524,GA200524
GA200527,GA200527,GA200527,GA200527,GA200527,GA200527,GA200527,GA200527
GA200533,GA200533,GA200533,GA200533,GA200533,GA200533,GA200533,GA200533
GA200534,GA200534,GA200534,GA200534,GA200534,GA200534,GA200534,GA200534
GA200536,GA200536,GA200536,GA200536,GA200536,GA200536,GA200536,GA200536
GA200540,GA200540,GA200540,GA200540,GA200540,GA200540,GA200540,GA200540
GA200552,GA200552,GA200552,GA200552,GA200552,GA200552,GA200552,GA200552
GA200556,GA200556,GA200556,GA200556,GA200556,GA200556,GA200556,GA200556
GA200558,GA200558,GA200558,GA200558,GA200558,GA200558,GA200558,GA200558
GA200560,GA200560,GA200560,GA200560,GA200560,GA200560,GA200560,GA200560
GA200562,GA200562,GA200562,GA200562,GA200562,GA200562,GA200562,GA200562
GA200568,GA200568,GA200568,GA200568,GA200568,GA200568,GA200568,GA200568
GA200573,GA200573,GA200573,GA200573,GA200573,GA200573,GA200573,GA200573
GA200586,GA200586,GA200586,GA200586,GA200586,GA200586,GA200586,GA200586
GA200595,GA200595,GA200595,GA200595,GA200595,GA200595,GA200595,GA200595
GA200596,GA200596,GA200596,GA200596,GA200596,GA200596,GA200596,GA200596
GA200604,GA200604,GA200604,GA200604,GA200604,GA200604,GA200604,GA200604
GA200608,GA200608,GA200608,GA200608,GA200608,GA200608,GA200608,GA200608
GA200609,GA200609,GA200609,GA200609,GA200609,GA200609,GA200609,GA200609
GA200613,GA200613,GA200613,GA200613,GA200613,GA200613,GA200613,GA200613
GA200615,GA200615,GA200615,GA200615,GA200615,GA200615,GA200615,GA200615
GA200616,GA200616,GA200616,GA200616,GA200616,GA200616,GA200616,GA200616
GA200617,GA200617,GA200617,GA200617,GA200617,GA200617,GA200617,GA200617
GA200628,GA200628,GA200628,GA200628,GA200628,GA200628,GA200628,GA200628
GA200632,GA200632,GA200632,GA200632,GA200632,GA200632,GA200632,GA200632
GA200638,GA200638,GA200638,GA200638,GA200638,GA200638,GA200638,GA200638
GA200641,GA200641,GA200641,GA200641,GA200641,GA200641,GA200641,GA200641
GA200651,GA200651,GA200651,GA200651,GA200651,GA200651,GA200651,GA200651
GA200654,GA200654,GA200654,GA200654,GA200654,GA200654,GA200654,GA200654
GA200656,GA200656,GA200656,GA200656,GA200656,GA200656,GA200656,GA200656
GA200659,GA200659,GA200659,GA200659,GA200659,GA200659,GA200659,GA200659
GA200660,GA200660,GA200660,GA200660,GA200660,GA200660,GA200660,GA200660
GA200661,GA200661,GA200661,GA200661,GA200661,GA200661,GA200661,GA200661
GA200679,GA200679,GA200679,GA200679,GA200679,GA200679,GA200679,GA200679
GA200687,GA200687,GA200687,GA200687,GA200687,GA200687,GA200687,GA200687
GA200690,GA200690,GA200690,GA200690,GA200690,GA200690,GA200690,GA200690
GA200697,GA200697,GA200697,GA200697,GA200697,GA200697,GA200697,GA200697
GA200698,GA200698,GA200698,GA200698,GA200698,GA200698,GA200698,GA200698
GA200704,GA200704,GA200704,GA200704,GA200704,GA200704,GA200704,GA200704
GA200707,GA200707,GA200707,GA200707,GA200707,GA200707,GA200707,GA200707
GA200708,GA200708,GA200708,GA200708,GA200708,GA200708,GA200708,GA200708
GA200709,GA200709,GA200709,GA200709,GA200709,GA200709,GA200709,GA200709
GA200711,GA200711,GA200711,GA200711,GA200711,GA200711,GA200711,GA200711
GA200714,GA200714,GA200714,GA200714,GA200714,GA200714,GA200714,GA200714
GA200715,GA200715,GA200715,GA200715,GA200715,GA200715,GA200715,GA200715
GA200716,GA200716,GA200716,GA200716,GA200716,GA200716,GA200716,GA200716
GA200719,GA200719,GA200719,GA200719,GA200719,GA200719,GA200719,GA200719
GA200723,GA200723,GA200723,GA200723,GA200723,GA200723,GA200723,GA200723
GA200725,GA200725,GA200725,GA200725,GA200725,GA200725,GA200725,GA200725
GA200726,GA200726,GA200726,GA200726,GA200726,GA200726,GA200726,GA200726
GA200729,GA200729,GA200729,GA200729,GA200729,GA200729,GA200729,GA200729
GA200739,GA200739,GA200739,GA200739,GA200739,GA200739,GA200739,GA200739
GA200741,GA200741,GA200741,GA200741,GA200741,GA200741,GA200741,GA200741
GA200745,GA200745,GA200745,GA200745,GA200745,GA200745,GA200745,GA200745
GA200747,GA200747,GA200747,GA200747,GA200747,GA200747,GA200747,GA200747
GA200754,GA200754,GA200754,GA200754,GA200754,GA200754,GA200754,GA200754
GA200755,GA200755,GA200755,GA200755,GA200755,GA200755,GA200755,GA200755
GA200758,GA200758,GA200758,GA200758,GA200758,GA200758,GA200758,GA200758
GA200762,GA200762,GA200762,GA200762,GA200762,GA200762,GA200762,GA200762
GA200764,GA200764,GA200764,GA200764,GA200764,GA200764,GA200764,GA200764
GA200776,GA200776,GA200776,GA200776,GA200776,GA200776,GA200776,GA200776
GA200778,GA200778,GA200778,GA200778,GA200778,GA200778,GA200778,GA200778
GA200779,GA200779,GA200779,GA200779,GA200779,GA200779,GA200779,GA200779
GA200782,GA200782,GA200782,GA200782,GA200782,GA200782,GA200782,GA200782
GA200784,GA200784,GA200784,GA200784,GA200784,GA200784,GA200784,GA200784
GA200791,GA200791,GA200791,GA200791,GA200791,GA200791,GA200791,GA200791
GA200792,GA200792,GA200792,GA200792,GA200792,GA200792,GA200792,GA200792
GA200794,GA200794,GA200794,GA200794,GA200794,GA200794,GA200794,GA200794
GA200796,GA200796,GA200796,GA200796,GA200796,GA200796,GA200796,GA200796
GA200803,GA200803,GA200803,GA200803,GA200803,GA200803,GA200803,GA200803
GA200807,GA200807,GA200807,GA200807,GA200807,GA200807,GA200807,GA200807
GA200811,GA200811,GA200811,GA200811,GA200811,GA200811,GA200811,GA200811
GA200816,GA200816,GA200816,GA200816,GA200816,GA200816,GA200816,GA200816
GA200818,GA200818,GA200818,GA200818,GA200818,GA200818,GA200818,GA200818
GA200819,GA200819,GA200819,GA200819,GA200819,GA200819,GA200819,GA200819
GA200831,GA200831,GA200831,GA200831,GA200831,GA200831,GA200831,GA200831
GA200833,GA200833,GA200833,GA200833,GA200833,GA200833,GA200833,GA200833
GA200834,GA200834,GA200834,GA200834,GA200834,GA200834,GA200834,GA200834
GA200836,GA200836,GA200836,GA200836,GA200836,GA200836,GA200836,GA200836
GA200838,GA200838,GA200838,GA200838,GA200838,GA200838,GA200838,GA200838
GA200840,GA200840,GA200840,GA200840,GA200840,GA200840,GA200840,GA200840
GA200841,GA200841,GA200841,GA200841,GA200841,GA200841,GA200841,GA200841
GA200843,GA200843,GA200843,GA200843,GA200843,GA200843,GA200843,GA200843
GA200844,GA200844,GA200844,GA200844,GA200844,GA200844,GA200844,GA200844
GA200845,GA200845,GA200845,GA200845,GA200845,GA200845,GA200845,GA200845
GA200849,GA200849,GA200849,GA200849,GA200849,GA200849,GA200849,GA200849
GA200854,GA200854,GA200854,GA200854,GA200854,GA200854,GA200854,GA200854
